elapsed_time_sec,event_coord_x,event_coord_y,points_scored,team_basket_left,team_basket_right,event_type_assist,event_type_attemptblocked,event_type_block,event_type_flagrantone,event_type_freethrowmade,event_type_freethrowmiss,event_type_jumpball,event_type_kickball,event_type_laneviolation,event_type_lineupchange,event_type_offensivefoul,event_type_openinbound,event_type_opentip,event_type_personalfoul,event_type_rebound,event_type_shootingfoul,event_type_teamtimeout,event_type_technicalfoul,event_type_threepointmade,event_type_threepointmiss,event_type_turnover,event_type_twopointmade,event_type_twopointmiss
111.34878540039062,496.1163024902344,257.6849670410156,9.21767807006836,49.496604919433594,70.1784896850586,369.82293701171875,335.3692626953125,339.2604675292969,129.0260467529297,377.57806396484375,307.7891540527344,341.0848693847656,-140.66952514648438,36.726985931396484,336.52960205078125,286.79571533203125,-192.12632751464844,303.5721740722656,311.3568420410156,388.8498840332031,364.35394287109375,361.5622253417969,259.8250427246094,295.4859924316406,321.1498718261719,401.07843017578125,381.9213562011719,381.7352294921875
118.14710998535156,353.930419921875,224.45550537109375,1.1446491479873657,50.234596252441406,61.17290496826172,350.4674072265625,316.25164794921875,333.8398742675781,98.36014556884766,369.057373046875,296.3585510253906,326.7085876464844,-151.41958618164062,26.997756958007812,310.49951171875,261.616455078125,-203.98971557617188,297.2624816894531,299.64532470703125,366.7844543457031,346.6518249511719,352.191650390625,234.4937286376953,278.21734619140625,305.2931213378906,382.3697509765625,368.9324035644531,365.1621398925781
110.06997680664062,458.15753173828125,231.99249267578125,-0.1962169110774994,43.73112106323242,57.640037536621094,336.50677490234375,302.9093322753906,313.1953430175781,110.25366973876953,346.48870849609375,281.1496276855469,312.2881774902344,-125.12837219238281,60.20533752441406,304.755859375,263.458740234375,-178.60963439941406,278.4652099609375,286.9729919433594,355.5523681640625,334.1397705078125,331.3441162109375,234.86265563964844,268.5867614746094,293.9336242675781,365.4515686035156,352.6312561035156,349.9464111328125
103.95338439941406,602.5804443359375,236.7768096923828,13.13863754272461,41.22025680541992,48.90741729736328,420.6979675292969,386.3169860839844,403.9004821777344,150.2977294921875,439.164794921875,357.87957763671875,406.9678955078125,-122.20829772949219,191.09971618652344,387.4821472167969,338.37725830078125,-214.4643096923828,404.2344970703125,364.7601318359375,449.6475524902344,426.0834045410156,419.55206298828125,308.8738098144531,341.4130554199219,377.06201171875,462.71990966796875,446.8995666503906,442.418212890625
108.35154724121094,536.0577392578125,234.4485321044922,12.36117935180664,47.00849533081055,41.1959342956543,475.85205078125,441.2491455078125,463.295654296875,166.66482543945312,499.5642395019531,400.8105773925781,477.23760986328125,-160.59019470214844,212.84913635253906,449.9647216796875,396.6903076171875,-255.2307891845703,501.8360290527344,412.5992126464844,511.9365539550781,480.3722229003906,478.27154541015625,342.93035888671875,384.31683349609375,428.751953125,519.2333374023438,504.4272155761719,498.7752685546875
106.55955505371094,561.3690185546875,250.8697509765625,24.009532928466797,51.24347686767578,44.81734085083008,484.6709899902344,446.9020690917969,472.0765380859375,179.44271850585938,507.12109375,405.17816162109375,487.93310546875,-172.68634033203125,183.3380584716797,463.7737121582031,401.86993408203125,-261.0344543457031,507.5994567871094,415.470458984375,518.42919921875,485.189697265625,482.031005859375,361.0086669921875,392.42694091796875,435.2768249511719,529.2655639648438,510.400146484375,505.26788330078125
108.48933410644531,537.4525146484375,262.38714599609375,18.70980453491211,53.16965103149414,51.179073333740234,468.66021728515625,429.399658203125,454.7378234863281,166.03956604003906,489.3919982910156,390.73101806640625,470.60894775390625,-171.3907012939453,144.57040405273438,445.5926208496094,388.5209655761719,-255.8285369873047,482.75689697265625,398.8072204589844,502.0258483886719,466.8708801269531,463.80615234375,343.0920715332031,378.3722839355469,421.0696716308594,510.5516357421875,491.5708923339844,485.9888610839844
120.81344604492188,594.1073608398438,274.37139892578125,17.76156997680664,52.881507873535156,55.0858268737793,466.837890625,425.0619201660156,452.58807373046875,167.10003662109375,487.88214111328125,390.712890625,466.0857238769531,-166.11456298828125,143.8901824951172,439.2315368652344,385.4357604980469,-255.68145751953125,459.6634521484375,397.47210693359375,500.38299560546875,464.0050354003906,460.9969482421875,348.513671875,376.7564697265625,419.7967224121094,509.18011474609375,491.6214904785156,485.6356506347656
155.4152374267578,378.720703125,272.6106262207031,1.1950947046279907,59.56759262084961,65.09700775146484,412.5243225097656,373.0117492675781,398.607421875,117.99130249023438,431.54583740234375,340.1516418457031,397.0234375,-190.17752075195312,27.719200134277344,378.06060791015625,326.3034973144531,-246.07199096679688,378.00677490234375,349.4657287597656,434.00030517578125,407.0150146484375,407.77801513671875,272.5093688964844,326.8825378417969,361.9608459472656,443.71771240234375,428.4090881347656,425.60760498046875
139.89878845214844,544.759033203125,288.75787353515625,3.2675282955169678,52.056888580322266,74.15103912353516,392.451904296875,358.20721435546875,367.7201843261719,133.43739318847656,405.44830322265625,325.9663391113281,367.06817626953125,-150.67787170410156,53.432640075683594,363.6859436035156,310.02630615234375,-213.66278076171875,321.21832275390625,335.883544921875,418.1624755859375,392.74468994140625,385.0074462890625,274.3655700683594,314.9795227050781,344.0982360839844,427.19378662109375,410.6640930175781,409.6429443359375
121.87862396240234,686.2503051757812,295.3377990722656,5.353274822235107,51.85147476196289,65.9864501953125,475.9036865234375,436.8896789550781,453.5413513183594,161.47967529296875,496.516845703125,405.6209411621094,450.6586608886719,-147.92599487304688,178.41590881347656,436.21295166015625,379.8100280761719,-245.79574584960938,437.5997619628906,412.1741638183594,507.02862548828125,482.4630126953125,474.3482666015625,342.14178466796875,383.9612121582031,423.0162353515625,524.2886352539062,505.6083679199219,499.22845458984375
164.59457397460938,363.4415588378906,269.5780334472656,-5.474842548370361,61.80592727661133,62.48929977416992,450.12261962890625,406.7032470703125,434.4285888671875,120.29302215576172,470.69793701171875,373.3382568359375,434.7281188964844,-199.88421630859375,63.342079162597656,404.7595520019531,352.9384765625,-266.3993835449219,428.37371826171875,383.34710693359375,475.6772766113281,447.9884948730469,449.78216552734375,288.2082824707031,354.3686828613281,395.1881408691406,484.1798095703125,469.3545837402344,465.7652893066406
161.63380432128906,573.2373046875,305.98223876953125,5.009273052215576,55.884342193603516,74.51465606689453,412.00030517578125,370.9795837402344,390.7113037109375,139.736083984375,425.3678894042969,339.7899169921875,392.4005432128906,-161.86033630371094,52.26361083984375,380.8246154785156,324.3200988769531,-230.28399658203125,340.1797180175781,349.9961853027344,444.17437744140625,413.2919006347656,401.8155517578125,293.49591064453125,328.6495666503906,364.3699035644531,447.92279052734375,430.55426025390625,430.55352783203125
152.30767822265625,637.056640625,231.15560913085938,10.705242156982422,45.73928451538086,55.36280822753906,494.7987365722656,457.0415344238281,477.2327575683594,180.40318298339844,527.4984741210938,428.7274475097656,493.85821533203125,-148.36111450195312,231.34873962402344,451.25244140625,391.8661193847656,-263.06793212890625,479.9166564941406,426.2568664550781,532.0479736328125,500.18475341796875,503.04022216796875,367.31292724609375,405.2090148925781,452.5928649902344,546.4194946289062,531.3294067382812,521.7716674804688
160.47682189941406,460.29791259765625,196.66477966308594,12.037242889404297,48.50794219970703,37.705318450927734,507.78167724609375,464.2871398925781,495.00750732421875,180.6182098388672,536.8360595703125,428.6065673828125,522.4283447265625,-187.33004760742188,224.9673614501953,471.355712890625,408.0370178222656,-281.4324951171875,543.2477416992188,433.203857421875,546.9031982421875,512.7764282226562,514.368408203125,367.28668212890625,407.7361145019531,461.435791015625,551.9594116210938,535.9898681640625,530.0410766601562
183.11253356933594,577.9745483398438,247.5892791748047,28.127788543701172,52.160091400146484,47.67348861694336,514.4790649414062,465.7876892089844,502.2063293457031,198.0408935546875,537.938232421875,424.072265625,521.992431640625,-192.1488037109375,206.9453887939453,489.0412292480469,413.98785400390625,-278.4588317871094,521.5838012695312,438.4776306152344,549.4683227539062,518.022216796875,508.11566162109375,378.94580078125,416.4938659667969,461.8901672363281,556.8243408203125,535.1522216796875,534.9392700195312
182.5029754638672,574.9953002929688,256.4869689941406,18.984188079833984,52.82362747192383,54.35647201538086,538.0410766601562,497.7186279296875,525.4686279296875,202.66087341308594,568.9313354492188,448.7005920410156,551.36572265625,-197.4393310546875,222.29412841796875,517.0923461914062,439.36273193359375,-295.6042175292969,555.6951293945312,464.24029541015625,581.7781372070312,546.8591918945312,539.6974487304688,388.71270751953125,438.8799133300781,487.0229187011719,586.11328125,566.3243408203125,563.3690795898438
177.0454864501953,594.1536254882812,268.8787536621094,18.622264862060547,56.3620719909668,55.162925720214844,547.3731079101562,502.2162780761719,533.070068359375,203.2409210205078,576.1891479492188,456.6216735839844,557.5225830078125,-203.81219482421875,211.1005401611328,521.976806640625,444.8222351074219,-300.812744140625,560.72021484375,469.5729675292969,589.8916015625,554.6494140625,546.743408203125,399.2319641113281,443.3882751464844,493.1534729003906,596.8992309570312,575.26708984375,571.4563598632812
185.45982360839844,607.8564453125,276.9536437988281,20.108699798583984,57.83626174926758,57.66370391845703,554.0031127929688,505.8830871582031,539.8359985351562,203.9281005859375,582.8603515625,461.70306396484375,564.2129516601562,-206.14402770996094,205.3159942626953,525.134033203125,448.9569091796875,-305.07867431640625,561.6857299804688,474.063720703125,596.5101928710938,558.6985473632812,552.1947631835938,403.93939208984375,449.1560974121094,499.79132080078125,602.8279418945312,581.6287231445312,577.8749389648438
199.37503051757812,733.6808471679688,344.83770751953125,17.22208023071289,64.77816009521484,69.5565414428711,592.007080078125,539.0140380859375,575.5658569335938,212.21070861816406,616.5728759765625,488.95556640625,587.01318359375,-216.5901336669922,212.35360717773438,562.71923828125,483.45361328125,-319.85552978515625,577.3193969726562,509.4792785644531,635.9691772460938,599.73974609375,583.1294555664062,423.2375183105469,477.7381896972656,528.8862915039062,642.593017578125,618.9388427734375,616.995361328125
204.76051330566406,760.2490234375,375.4851379394531,12.390743255615234,71.55217742919922,79.29216766357422,638.75,589.7510375976562,622.3485717773438,222.3038787841797,671.0993041992188,532.3090209960938,635.957763671875,-236.99502563476562,213.97738647460938,608.1900634765625,525.4031982421875,-353.7017822265625,624.6851196289062,554.0206298828125,690.9644165039062,647.4057006835938,636.729248046875,453.18939208984375,516.782470703125,572.5717163085938,696.1512451171875,673.876708984375,670.1500854492188
216.7374267578125,356.6959533691406,315.77496337890625,-7.674931049346924,76.29454803466797,81.34520721435547,519.7820434570312,472.3189392089844,503.3505554199219,142.53904724121094,550.087646484375,430.998779296875,520.6195678710938,-249.75502014160156,16.923095703125,474.7716979980469,406.1456604003906,-322.8114318847656,498.9989318847656,438.2345886230469,559.5142822265625,517.6359252929688,522.1985473632812,336.91400146484375,412.42962646484375,462.57342529296875,561.56982421875,542.3997802734375,538.7383422851562
226.6927032470703,640.3909301757812,327.13287353515625,4.293628215789795,60.45857620239258,86.31381225585938,450.5511169433594,395.4402160644531,425.8368225097656,155.5048370361328,466.6693420410156,372.4134216308594,437.45428466796875,-177.58334350585938,44.73175811767578,404.41436767578125,343.80816650390625,-256.9885559082031,349.17962646484375,376.16717529296875,488.5287780761719,449.66741943359375,437.626708984375,328.66204833984375,359.3972473144531,403.23016357421875,488.5997314453125,469.9100036621094,469.8354797363281
233.70635986328125,465.44287109375,267.3740539550781,-10.305118560791016,58.12667465209961,75.59737396240234,475.71234130859375,431.55322265625,458.9958190917969,134.25794982910156,505.44793701171875,406.1941223144531,458.46990966796875,-189.14041137695312,111.16284942626953,416.3130187988281,354.23223876953125,-275.5733337402344,417.6391296386719,406.3918762207031,504.5885009765625,482.5970764160156,480.3310852050781,307.37451171875,382.4548645019531,427.34234619140625,518.7188110351562,503.1253967285156,496.9309997558594
208.16331481933594,444.2793884277344,270.8127136230469,-11.76578140258789,56.34117126464844,72.17620086669922,433.24755859375,392.12542724609375,413.7124938964844,134.20538330078125,454.1668395996094,361.35546875,421.83746337890625,-188.4065704345703,67.94019317626953,393.9972229003906,328.7348937988281,-257.5894470214844,371.78875732421875,370.31121826171875,474.272216796875,445.8955078125,434.02850341796875,292.788330078125,340.7591857910156,386.68914794921875,472.29339599609375,456.9751281738281,456.2855529785156
219.13771057128906,457.4769287109375,256.7566223144531,-1.332516074180603,53.04667282104492,68.62847137451172,426.1056823730469,379.9080810546875,410.28338623046875,134.1337432861328,445.3594970703125,354.5496826171875,420.54241943359375,-176.03526306152344,83.90875244140625,380.1067810058594,321.7950439453125,-243.60302734375,367.923828125,362.8544921875,462.2889404296875,430.8511657714844,424.24884033203125,287.7202453613281,340.8417663574219,380.8442077636719,460.2853088378906,444.9225769042969,445.5072021484375
232.31089782714844,647.1426391601562,267.59991455078125,5.664973735809326,49.92107391357422,63.8643684387207,499.2720947265625,453.9713439941406,485.4588928222656,183.82835388183594,526.794189453125,419.3137512207031,496.9149169921875,-178.98243713378906,204.06689453125,462.1509704589844,392.81353759765625,-274.45465087890625,445.8334655761719,432.8855895996094,542.5924682617188,510.22149658203125,500.21295166015625,359.5865478515625,404.93377685546875,451.8738098144531,543.2322998046875,529.6465454101562,527.1559448242188
222.76797485351562,497.5899353027344,248.41537475585938,3.7315785884857178,55.15373229980469,57.519004821777344,547.0015258789062,507.5827941894531,535.0363159179688,189.3119354248047,580.4220581054688,458.153564453125,557.5330200195312,-213.04391479492188,222.4827117919922,514.6605834960938,436.11419677734375,-306.78125,557.9523315429688,475.8155517578125,596.1390991210938,561.8616943359375,556.56494140625,373.31951904296875,442.7328186035156,494.2210998535156,593.93359375,576.9019165039062,576.13623046875
229.3978729248047,634.4580078125,275.5641784667969,19.690204620361328,57.51958465576172,58.36091613769531,569.8855590820312,517.4786987304688,554.5584106445312,216.28944396972656,598.968994140625,472.2025146484375,578.1553955078125,-214.53213500976562,230.2270965576172,539.1799926757812,451.29962158203125,-312.29327392578125,562.287353515625,488.989501953125,614.1212768554688,580.9041748046875,567.9381713867188,414.2261962890625,461.5189208984375,512.1337280273438,619.4822387695312,597.4242553710938,596.5054931640625
241.16433715820312,533.6588134765625,268.52728271484375,13.13754653930664,60.07083511352539,61.6456184387207,576.8443603515625,528.4673461914062,563.7411499023438,205.55239868164062,610.5831909179688,478.6517028808594,591.6513061523438,-229.0459747314453,211.40367126464844,545.1864013671875,459.05938720703125,-325.5711669921875,585.4553833007812,495.7165832519531,623.9970703125,587.086181640625,579.8895263671875,401.3427734375,467.8786926269531,521.0608520507812,624.7161254882812,604.0585327148438,603.318359375
243.51889038085938,652.0523681640625,286.9895935058594,18.684452056884766,59.36488723754883,63.85606002807617,588.8900146484375,536.780029296875,572.8978271484375,223.83526611328125,621.3605346679688,489.0569152832031,600.595458984375,-222.70919799804688,230.6759490966797,558.7459106445312,468.43096923828125,-326.45245361328125,578.2646484375,505.6103515625,636.4971313476562,600.4036865234375,587.9296875,428.2521057128906,478.1583251953125,531.2111206054688,640.86865234375,618.4534912109375,617.2835083007812
243.53775024414062,624.2612915039062,288.7525939941406,15.26956558227539,61.75179672241211,64.93721771240234,614.59814453125,564.4344482421875,599.8378295898438,225.43614196777344,650.0677490234375,512.203857421875,628.8670654296875,-234.91810607910156,243.7451934814453,583.2509765625,492.4199523925781,-341.359375,620.3507080078125,529.8074951171875,665.7152709960938,626.8182983398438,617.6443481445312,436.41668701171875,499.326171875,555.62841796875,667.9501342773438,645.85595703125,644.1024780273438
278.21905517578125,273.7229919433594,265.7284240722656,-0.2617991864681244,67.13806915283203,71.9080581665039,496.8465881347656,443.39404296875,484.2375183105469,143.31549072265625,525.1327514648438,404.5359191894531,506.8460693359375,-248.0205078125,41.56170654296875,455.3197937011719,372.47027587890625,-311.3284912109375,474.9067687988281,417.4188537597656,534.2400512695312,503.0030822753906,494.68719482421875,315.44342041015625,395.9039001464844,445.4001770019531,533.1119384765625,513.5097045898438,515.1638793945312
287.2754211425781,542.6035766601562,290.4532775878906,-1.6821330785751343,57.39912033081055,84.38341522216797,431.78497314453125,379.5794982910156,413.9986267089844,151.41580200195312,453.40216064453125,356.0104064941406,423.03094482421875,-194.00439453125,43.156402587890625,392.5578308105469,317.8658142089844,-257.8170166015625,315.2041931152344,362.7225646972656,465.6703796386719,438.8634033203125,421.72265625,302.4139404296875,347.0050964355469,387.2851257324219,468.40191650390625,451.03863525390625,449.9742126464844
277.6758117675781,755.6259765625,301.1816101074219,-1.2314952611923218,54.578338623046875,77.55693054199219,570.5685424804688,521.109619140625,553.6953735351562,203.72181701660156,602.59130859375,483.5533447265625,559.59716796875,-190.2782440185547,265.89373779296875,525.0271606445312,440.922607421875,-304.3050537109375,503.76947021484375,497.3349609375,618.8939819335938,592.9193115234375,572.2640991210938,393.907470703125,464.857177734375,517.9972534179688,624.591064453125,605.3850708007812,601.8766479492188
321.5829772949219,240.7133331298828,251.98004150390625,-19.047351837158203,67.82589721679688,68.68472290039062,535.2428588867188,484.6025695800781,526.9585571289062,143.4112548828125,571.9124755859375,440.6885681152344,547.4100341796875,-264.1966857910156,109.1670150756836,484.0605773925781,401.82177734375,-336.08123779296875,524.34423828125,460.27081298828125,582.9572143554688,550.8558349609375,546.7103881835938,320.9644775390625,424.8126220703125,479.3158874511719,573.4105224609375,557.98828125,560.8554077148438
303.8928527832031,860.9383544921875,314.0392150878906,19.709346771240234,56.86936950683594,82.33648681640625,601.6686401367188,555.4309692382812,578.2965698242188,254.45245361328125,637.1876220703125,502.9460144042969,599.513671875,-213.21923828125,263.07550048828125,572.3836669921875,478.5362243652344,-323.24737548828125,507.1250305175781,525.0508422851562,654.4840087890625,616.7811889648438,601.2719116210938,446.36187744140625,493.9567565917969,540.6399536132812,656.732421875,633.3157958984375,638.4935302734375
287.9397888183594,521.52294921875,260.6939392089844,2.5385091304779053,63.39025115966797,64.86165618896484,677.6032104492188,629.4683227539062,665.2780151367188,232.4248504638672,723.1101684570312,568.475830078125,703.861083984375,-259.7649230957031,314.0746765136719,637.5686645507812,533.5804443359375,-377.1982421875,722.6604614257812,590.909423828125,743.0602416992188,703.2608032226562,695.4513549804688,448.4279479980469,551.3052978515625,615.0601196289062,736.4459228515625,712.6289672851562,712.6896362304688
362.5394287109375,349.9158020019531,277.01422119140625,7.602595806121826,72.18958282470703,70.87415313720703,560.8709106445312,488.9660339355469,549.107666015625,176.8579864501953,591.952392578125,451.7620849609375,572.906982421875,-282.2939453125,85.18172454833984,511.8758239746094,408.2207336425781,-348.7811584472656,518.564208984375,469.49163818359375,597.6154174804688,569.6064453125,553.9426879882812,369.3084716796875,446.70465087890625,500.49346923828125,599.64990234375,577.5151977539062,581.7515258789062
351.8025207519531,513.4187622070312,271.9974365234375,0.5608936548233032,59.7662239074707,87.78052520751953,517.2017822265625,466.5474548339844,500.68072509765625,187.99639892578125,548.6956176757812,430.2001037597656,518.349609375,-233.92303466796875,109.48744201660156,478.1775207519531,378.51654052734375,-305.82806396484375,416.3374938964844,438.83367919921875,556.2471313476562,533.208740234375,514.3616333007812,347.18707275390625,421.4862976074219,468.8074035644531,561.514404296875,541.68310546875,538.87939453125
335.7937927246094,411.40380859375,243.90443420410156,-14.146015167236328,58.84294128417969,77.8203125,515.694091796875,463.7772216796875,502.7519226074219,165.95089721679688,547.02294921875,431.9283447265625,522.257568359375,-234.41268920898438,137.3837127685547,464.5598449707031,375.53729248046875,-303.7384948730469,451.7374267578125,441.53033447265625,562.4237060546875,536.970703125,522.0866088867188,328.8072509765625,414.0436096191406,464.602783203125,558.8933715820312,539.2125244140625,537.6002807617188
363.8777160644531,450.0411682128906,246.80374145507812,-3.8655588626861572,58.923736572265625,72.27734375,516.0123291015625,455.7445373535156,505.7400817871094,173.39529418945312,546.69189453125,425.9542236328125,522.5369873046875,-236.17919921875,146.89041137695312,464.1626892089844,371.7892761230469,-304.8168029785156,440.3708801269531,441.02801513671875,557.9304809570312,532.8834838867188,517.4030151367188,339.2327575683594,415.3226623535156,462.97540283203125,555.4347534179688,537.472412109375,539.66162109375
345.78424072265625,613.4618530273438,198.45223999023438,12.224384307861328,48.545082092285156,61.08767318725586,616.8695678710938,572.4050903320312,605.4392700195312,249.24285888671875,663.6615600585938,525.9307861328125,639.6544799804688,-231.56446838378906,331.1224060058594,577.1213989257812,472.7590637207031,-339.009765625,579.6911010742188,537.7959594726562,667.6475830078125,638.9771728515625,632.6463012695312,434.9309997558594,511.0473327636719,565.3949584960938,673.4745483398438,655.7000732421875,650.917724609375
317.08795166015625,410.6515197753906,171.8639373779297,12.820621490478516,54.169681549072266,44.338287353515625,635.8951416015625,584.911865234375,626.7722778320312,243.75218200683594,680.4275512695312,531.7945556640625,674.0182495117188,-266.5921936035156,321.2572326660156,602.0653076171875,484.519775390625,-355.017333984375,686.912353515625,548.2889404296875,692.0556030273438,662.57470703125,653.9895629882812,438.9912109375,517.3876342773438,577.406005859375,690.201904296875,665.6283569335938,665.8580932617188
